20211001_184718_001.jpg,end,1740.37031,596.14414,-98.75282,1701.36229,544.49435,-82.41529,1690.09894,539.74274,-82.8528,1679.27382,534.89782,-83.76677,1706.87357,556.24581,-226.78696,1698.54086,558.20904,-226.89006,1690.60002,560.06052,-227.1792,1586.96499,541.37102,57.97209,1604.75055,569.7319,-574.79473,1689.90884,637.00465,-26.95091,1698.95723,645.21827,-210.38456,1450.04614,763.59425,315.97855,1585.8214,836.77961,-781.97695,1778.38218,997.8148,414.57328,1916.79622,1081.8852,-486.34539,1982.94725,927.44839,193.75584,2032.13692,952.16351,235.31974,2025.496,900.61134,167.36643,2067.65541,908.07371,249.69452,2016.49435,885.58042,126.66435,2020.18167,869.81053,243.30268,2002.19616,901.61302,173.55921,2004.26657,886.43943,252.25694,1704.32635,1410.60652,365.2481,1778.61975,1501.16343,-363.54986,1945.21452,806.89128,1059.58187,2119.23705,930.98736,-192.5811,2112.39882,1132.90746,1129.96553,2142.41673,1186.86915,1311.64075,2087.3583,1210.38311,1147.02422,2079.33021,1264.26037,1490.9674,2260.80873,1070.07924,1244.0313,2316.43529,1031.05052,1792.61957
20211001_184718_002.jpg,end,1721.616,562.39054,52.37516,1674.48869,515.56526,48.0084,1659.44633,512.08473,47.68779,1644.74943,508.63322,46.62856,1693.28217,527.20149,-87.51845,1690.26752,530.45622,-87.50829,1687.68739,533.73752,-87.65434,1556.32175,531.22333,63.62121,1619.25602,559.70906,-521.05888,1673.63505,608.12562,84.15063,1696.08473,618.15105,-85.69328,1389.32118,765.91485,240.68759,1658.83025,840.13214,-766.30079,1648.61904,1001.86641,491.90377,1941.82208,1087.68589,-497.5565,1961.89086,968.35197,626.13508,2112.59011,1029.15888,185.59683,2036.72234,951.10122,689.30673,2166.98645,1018.47875,177.79863,2061.94551,947.16002,597.56748,2135.10697,983.23179,178.04904,2043.25248,966.77802,597.95686,2108.35918,987.14982,201.85793,1673.57965,1412.80805,308.88271,1822.0327,1499.07901,-307.26748,1868.49239,862.7374,1128.0583,2120.42618,1028.62157,-43.80483,2069.19614,1179.28647,1439.57658,2121.85011,1231.71123,1638.06849,2051.92488,1251.34038,1486.16436,2064.4473,1292.57442,1835.22972,2238.83405,1123.74846,1664.61033,2266.87215,1084.78457,2178.96405
20211001_184718_003.jpg,end,1712.21697,596.56672,-282.78969,1677.78728,545.20874,-254.64836,1671.02835,540.60959,-254.71205,1664.56515,535.88683,-255.49602,1677.35241,557.81488,-378.45746,1668.41457,561.01441,-378.60766,1659.92301,564.11911,-378.86136,1590.02818,547.66113,-87.73587,1587.64066,580.65893,-624.3226,1677.64981,637.6646,-200.21461,1677.4781,648.81645,-356.02547,1469.38889,755.52166,199.0585,1593.26357,852.56893,-833.16415,1751.08452,989.60389,353.27521,1907.7739,1097.78531,-610.71234,2013.30787,992.28775,323.00991,2099.66034,1041.49793,-16.45909,2078.48907,980.55215,354.93637,2154.83413,1031.79241,-39.97648,2095.65627,978.01203,269.10781,2130.31343,988.49895,-48.98492,2074.54868,996.05273,290.56372,2104.30704,995.39657,-6.7911,1700.59613,1362.97375,322.78389,1773.294,1469.38703,-320.99478,1918.3575,870.75213,1060.59136,2065.21418,1003.1875,-234.50363,2054.16039,1207.01537,977.47488,2118.84364,1225.65617,1243.22369,2025.78463,1279.2521,979.67428,2068.62008,1292.50374,1417.31747,2215.19222,1172.70979,1139.99457,2296.61176,1076.8159,1733.76652
20211001_184718_004.jpg,end,1717.85766,600.77079,-101.1085,1677.75111,551.21152,-85.41899,1664.72052,546.12945,-85.6443,1652.05414,541.01864,-86.59309,1689.74482,566.55662,-224.93984,1684.07685,570.36722,-224.99078,1678.88293,574.14433,-225.08554,1564.40691,554.25973,7.82541,1603.77194,592.60046,-591.32405,1669.4118,641.64801,-44.32287,1684.5265,654.47919,-218.98679,1409.20287,766.75838,252.58793,1622.5766,874.73885,-825.00478,1712.30625,994.27929,375.50124,1921.09601,1107.97218,-564.38279,2022.19728,1022.88366,293.53598,2120.49107,1069.42568,114.51285,2096.46737,1015.04358,298.93815,2169.74226,1061.1312,106.40267,2117.2373,1022.38477,212.9633,2151.99612,1021.20255,101.3514,2095.01772,1039.83815,257.69347,2129.46965,1023.85004,127.34252,1682.9025,1409.25945,338.85767,1799.29354,1519.90575,-336.76767,1903.32499,857.16997,1169.19129,2128.45379,1020.79935,-163.98927,2072.29443,1221.94974,1331.28872,2143.99711,1260.52872,1543.19635,2043.43224,1300.79595,1356.55587,2081.46959,1326.20501,1745.28462,2248.57974,1185.6865,1535.53608,2310.79171,1118.51333,2116.80014
20211001_184718_005.jpg,end,1709.00093,607.65406,-142.33661,1669.95049,558.2334,-124.03679,1657.64881,556.40189,-123.85464,1645.87596,554.30443,-124.51348,1678.71458,565.62904,-279.91404,1672.10081,566.72888,-279.99178,1665.8152,567.93297,-279.91824,1563.20913,572.916,47.23682,1590.44346,586.30256,-636.50622,1666.37817,657.25668,-61.52234,1678.00838,659.89508,-258.13834,1490.18369,792.60842,402.63881,1568.37313,898.80202,-986.77111,1857.41481,943.41582,374.12988,1933.70832,1117.79731,-782.30944,2108.47694,986.73233,-172.20709,2129.29253,1051.60817,-57.95839,2181.32453,997.6309,-264.08878,2187.90201,1034.15609,-59.78428,2165.56636,1003.75686,-332.22155,2148.9757,997.86643,-89.00251,2140.36554,1008.20939,-218.20999,2122.41488,1004.80745,-50.20955,1740.49216,1427.98445,468.85173,1761.77194,1528.98401,-467.47331,2038.76367,869.01706,1000.14681,2096.35874,971.68918,-398.82208,2215.75627,1156.98396,1173.36587,2167.37193,1212.1494,988.26642,2191.8633,1235.19099,1193.49653,2107.70116,1302.57945,1146.79519,2382.65061,1069.7425,1234.87212,2381.96736,1034.91584,1342.70516
20211001_184718_006.jpg,end,1742.7505,599.67971,-32.39932,1699.32925,549.82316,-18.07923,1685.05101,545.86437,-18.20938,1671.27216,541.85568,-18.90084,1712.12192,561.67658,-167.28427,1706.04276,564.01569,-167.38132,1700.42899,566.32882,-167.59687,1582.9632,557.29602,97.11154,1624.93949,584.19817,-550.41505,1695.83383,644.81193,25.37502,1711.08672,653.72593,-161.38265,1472.1649,801.62476,378.809,1633.79982,872.34004,-860.52063,1805.42222,1019.97216,418.30455,1953.05996,1131.82082,-509.58499,2063.57636,998.71938,96.17509,2074.8676,1024.86492,314.85424,2127.64365,994.20894,24.57291,2113.82251,993.10746,339.27409,2118.45719,992.20819,-12.05368,2077.21822,958.90569,307.92252,2097.7137,999.27748,69.5838,2056.76601,972.72614,322.77926,1732.31891,1441.63215,405.09374,1809.64558,1527.60912,-403.63277,1988.97727,831.21857,1148.56603,2148.50779,961.23397,-219.08528,2166.99846,1155.05725,1308.99152,2151.66567,1228.44567,1462.5646,2138.82626,1236.03593,1333.46716,2077.81952,1309.4565,1662.66056,2332.94592,1091.07084,1476.24263,2344.05354,1080.78795,2051.68576
20211001_184718_007.jpg,end,1775.32584,598.36278,-26.68253,1735.90818,551.50096,-11.00256,1721.82076,546.25804,-11.43653,1708.08601,541.04619,-12.47529,1750.06098,567.39436,-155.76386,1745.13045,571.45246,-155.85282,1740.65474,575.46228,-156.00725,1621.30936,556.54758,45.23055,1668.39811,595.74462,-575.9239,1726.52814,639.24233,14.0637,1743.82452,652.86443,-166.57525,1444.89728,781.66612,243.68807,1700.6031,865.92058,-837.17321,1740.55645,1031.38012,420.44832,1997.60678,1102.76736,-560.52141,2042.53511,1032.4095,468.83296,2183.41104,1040.75074,128.46944,2114.91383,1018.17199,500.54327,2233.6668,1026.72095,123.57936,2133.67271,1020.23508,417.07561,2211.25713,986.54194,129.16332,2114.00924,1036.95491,435.73521,2187.27524,992.86738,146.83318,1741.37403,1414.67317,326.82671,1883.93273,1511.47272,-325.00738,1919.0083,837.98034,1103.14552,2177.22697,1012.53518,-85.5768,2142.7402,1200.44508,1422.42091,2195.16586,1256.76276,1655.60183,2127.55521,1279.56785,1465.26958,2136.40858,1322.98892,1862.04637,2312.28558,1159.99991,1644.84917,2342.55151,1122.46427,2246.81215
20211001_184718_008.jpg,end,1792.68374,566.6234,-63.35248,1751.76008,515.91066,-43.25826,1739.3124,510.69772,-43.55652,1727.20658,505.52721,-44.39219,1761.88922,531.03077,-190.39949,1755.93034,534.85301,-190.35368,1750.46725,538.76304,-190.78649,1645.06438,522.43267,67.08773,1679.25735,561.35965,-575.57982,1751.11577,609.43107,0.10533,1762.81063,623.89091,-185.56029,1491.77357,770.93457,369.04107,1719.96484,837.37591,-826.23045,1789.74059,993.54974,711.17363,1997.51581,1051.41658,-496.45007,2043.21739,949.47445,864.17911,2112.54638,966.40784,355.89858,2093.35491,926.69037,926.30739,2142.68156,931.58875,391.97468,2108.3933,918.02126,844.34898,2105.11454,902.64207,397.69129,2099.97733,934.90442,834.75703,2090.6909,915.44272,383.53819,1746.85875,1423.6381,379.61286,1873.21552,1512.81503,-378.3196,1973.79901,796.39986,1078.36899,2157.49814,953.97375,-145.37604,2173.88332,1155.78767,1509.35101,2194.48478,1246.78371,1565.48369,2153.38087,1244.12302,1564.29997,2136.54869,1326.52356,1772.58252,2357.04124,1092.2457,1808.79219,2355.7466,1122.3083,2222.95331
20211001_184718_009.jpg,end,1822.11093,555.64604,-108.79065,1779.65291,509.73025,-82.29317,1767.95769,505.77411,-82.44271,1756.64723,501.69263,-83.20334,1789.72365,523.71188,-218.95579,1784.07743,528.04967,-219.05902,1778.91054,532.31847,-219.33777,1677.85097,522.54026,35.59663,1710.85372,558.29553,-553.26513,1783.9545,600.38572,-45.55803,1795.74633,613.2683,-216.83733,1559.65243,756.03278,322.49541,1742.738,854.83216,-814.80409,1856.91625,989.00747,508.58572,2055.43724,1100.22822,-582.79993,2152.1927,1000.63223,475.01783,2260.61358,1076.77358,85.36564,2216.07013,985.79647,524.79378,2315.59919,1068.63562,76.01327,2244.98302,983.2254,426.29662,2292.20803,1028.40075,80.24262,2226.85788,1003.12602,437.58467,2268.56909,1032.06637,103.18699,1799.83788,1373.29148,362.36166,1899.43207,1479.32527,-360.68265,2034.81079,820.32092,1047.69019,2222.22079,960.76734,-273.91724,2194.69026,1183.45682,1134.33838,2251.1719,1232.17829,1311.91953,2166.5267,1267.0371,1151.42699,2192.53189,1305.43553,1499.96712,2373.48842,1142.81681,1335.86188,2413.76969,1104.69158,1873.17658
20211001_184718_010.jpg,end,1876.50786,585.30793,-282.65477,1836.4823,539.82922,-245.14104,1826.60202,535.88672,-245.26222,1817.01662,531.87435,-246.04532,1842.27151,553.00087,-390.44471,1834.80975,556.97146,-390.53702,1827.80449,560.91455,-390.88018,1736.55442,553.26179,-81.75101,1754.28278,587.03736,-710.56909,1837.77189,631.24027,-202.35062,1843.75072,643.11334,-384.75803,1596.27521,779.18494,274.3976,1775.69342,876.32914,-972.45093,1873.51568,1008.08069,555.62105,2084.78344,1128.13994,-723.02945,2134.05627,998.06203,658.3447,2285.28208,1082.95431,-23.3004,2195.70179,982.96021,718.18129,2338.4614,1076.83647,-27.99475,2223.19892,979.48813,624.30271,2320.27209,1031.80659,-27.08729,2205.92934,999.3841,620.95137,2294.69492,1036.38512,-4.88741,1844.24891,1366.69359,376.5773,1938.2381,1474.14438,-375.07094,2046.15514,848.01778,1124.38348,2224.31596,981.40932,-296.10176,2211.61761,1210.73695,1175.77225,2282.67911,1245.72424,1312.17524,2184.9114,1294.4456,1187.92637,2227.80501,1323.18257,1504.65588,2392.44725,1177.62279,1386.29957,2463.06655,1112.14556,1875.50666
